Airline,Departure,Arrival,NoControl,LQR,Saved
AA,PSP,DFW,567.5908961453318,156.40242287521443,411.1884732701174
AA,SFO,CLT,272.00084621369075,175.96098985426568,96.03985635942507
AA,MCO,PHL,674.1413438821795,126.53469398387534,547.6066498983041
AA,FLL,CLT,398.28176227735634,72.00584090382024,326.2759213735361
AA,PHX,BOS,437.3387483098232,283.8243501914716,153.5143981183516
AA,RSW,DFW,672.7604995258598,109.4573778992759,563.3031216265839
AA,GUC,DFW,339.0983201024328,75.10114762518123,263.9971724772516
AA,JFK,SEA,1034.0960213417568,667.5095135422725,366.58650779948425
AA,BOS,DCA,296.329424961352,48.50015642848409,247.8292685328679
AA,PHL,MCO,668.8129704595274,227.35891407781935,441.454056381708
AA,OMA,DFW,731.7707714088273,65.10210036029878,666.6686710485285
AA,SFO,PHX,305.33532320420375,82.54299873278812,222.7923244714156
AA,DFW,JFK,522.29314814758,266.8214647691999,255.47168337838013
AA,PHL,CLT,405.8248903873703,95.00432463684668,310.82056575052366
AA,CLT,PWM,744.4841183690835,165.79332802160246,578.690790347481
AA,PHX,BOI,472.0736345892972,168.0988689370004,303.9747656522968
AA,PHX,GEG,304.43177747737417,131.52962979550296,172.9021476818712
AA,MCI,PHX,376.3823609679939,194.8663025106884,181.51605845730552
AA,DFW,MSY,676.1445445728443,105.53217442447169,570.6123701483726
AA,AUS,CLT,541.5934866027055,134.0623312248234,407.5311553778821
AA,DFW,MSP,582.839406286528,169.20576646532228,413.63363982120563
AA,JFK,CLT,486.50414865860677,92.16282660229754,394.3413220563092
AA,CLT,DFW,797.3119838592137,211.08810820700688,586.2238756522067
AA,PHL,SAN,327.07033122679724,276.1339715684783,50.93635965831896
AA,PHL,JAX,378.4938583217242,146.6563883592252,231.837469962499
AA,MSP,CLT,376.3559510358096,129.45350569055196,246.90244534525763
AA,DCA,LGA,342.8240439116732,60.38434653417828,282.4396973774949
AA,PHX,CLT,399.6503055320087,263.18114539252815,136.46916013948055
AA,BOS,PHL,261.89443936555176,47.6017998699924,214.29263949555937
AA,MIA,MSY,864.6610630648914,247.14938498647257,617.5116780784189
AA,ATL,PHL,344.6565868216336,73.37672818394613,271.2798586376875
AA,SFO,JFK,647.0203900399374,245.66300708787915,401.3573829520583
AA,PIT,PHX,137.86434366860058,92.91187118819636,44.952472480404225
AA,PHX,MKE,240.41685388316063,129.42247126100648,110.99438262215415
AA,PBI,ORD,433.9148703230491,187.2411057143471,246.67376460870202
AA,MIA,MSP,658.2405982156358,420.6006304095992,237.63996780603662
AA,BOS,PHX,317.4779102948929,279.93262761026665,37.54528268462627
AA,MIA,JFK,895.4157232099642,296.14405622196125,599.271666988003
AA,PHX,CLE,319.19535940838983,136.57108697627984,182.62427243211
AA,STL,LAX,282.90197301103916,149.5089241164308,133.39304889460837
AA,CLT,MSY,448.8957755451632,127.95623088854319,320.93954465662
AA,ORD,BOS,720.0921198038569,146.4360590007908,573.6560608030661
AA,MIA,ATL,883.128026050506,215.05616211771837,668.0718639327877
AA,MIA,SLC,463.16295314591616,376.2856597067615,86.87729343915464
AA,EGE,LAX,232.5524800073387,36.824372889721914,195.7281071176168
AA,CLT,MSP,550.7467368598176,229.32740494365245,321.4193319161651
US,PHL,DCA,891.804471881574,137.37618414950148,754.4282877320726
US,DFW,PHX,425.83079907458904,148.19398511084856,277.63681396374045
US,SAN,PHL,317.8786388504533,303.6499996230358,14.228639227417489
US,FLL,PHL,588.6378387421089,225.01555593486754,363.6222828072414
US,PHX,DFW,445.3801900459484,190.09095689987078,255.2892331460776
US,RDU,PHL,433.99240470465844,84.5007147381102,349.4916899665482
US,DCA,TPA,316.18247911072757,76.15126965414933,240.03120945657824
US,PHL,IAH,671.370948463484,353.7783729678885,317.59257549559544
US,IND,PHX,273.63711299557866,112.15186033747537,161.4852526581033
US,PHX,EWR,330.52943600347254,265.84537082172534,64.6840651817472
US,MCI,CLT,398.8309752078593,97.3760778265706,301.4548973812887
US,SNA,PHX,284.52001983973264,27.409804000150295,257.11021583958234
US,EWR,CLT,462.65497612409473,81.09075400828755,381.5642221158072
US,RIC,CLT,323.6749303408777,38.42051786135238,285.25441247952534
US,PHX,ONT,496.32978726708706,112.26507642359151,384.06471084349556
US,TPA,LAX,391.01518355002884,276.7195571124864,114.29562643754241
US,CLT,LAX,446.588105267115,421.875705817232,24.71239944988298
US,BWI,CLT,500.9216614799279,68.19338642027084,432.72827505965705
US,DCA,RSW,226.04592337971815,88.37677300255741,137.66915037716075
US,ONT,PHX,308.01082422021403,44.874629016275854,263.1361952039382
US,BNA,LAX,307.6860235055756,343.8570396858481,-36.171016180272545
US,CLT,LAS,455.26183789827905,336.08218639997347,119.17965149830559
US,PHL,RSW,434.5525741011109,251.93802675823173,182.61454734287918
US,CLT,ROC,756.3319698033182,170.1449153590141,586.1870544443041
US,MSY,PHL,386.71978015857064,135.86152144107746,250.8582587174932
US,EWR,PHX,482.92131359920586,295.4570266163424,187.46428698286348
US,LIH,PHX,362.517605084944,93.03073690208893,269.4868681828551
US,PHX,IAH,288.59069251832597,148.66041910911503,139.93027340921094
US,FLL,PHX,193.56434338512494,158.94416541039286,34.62017797473209
US,PHL,PIT,684.5420887389639,134.76540445949192,549.776684279472
US,DCA,PHX,406.3858472577269,320.31038680730444,86.07546045042244
US,CLT,FLL,524.2395407582659,160.51274800379167,363.7267927544742
US,SJU,PHL,882.0675162154446,463.58767282739484,418.47984338804974
US,MCI,DCA,314.64855967078194,213.1965639952229,101.45199567555903
US,CLT,LGA,433.73644951131627,122.84566093110004,310.8907885802162
US,DTW,CLT,461.29419163136726,97.00058871329523,364.293602918072
US,FLL,DCA,422.15575270067194,136.37003140720844,285.7857212934635
US,DCA,PHL,314.3541185198671,29.886091777715848,284.4680267421512
US,CLT,BWI,447.2808235631394,103.6299335669447,343.6508899961947
US,CLT,BOS,511.31569952930613,185.4743515825526,325.84134794675356
US,CLT,TPA,495.8793504371945,120.49439836646678,375.3849520707277
US,CLT,EWR,455.51169559151003,106.15331267138816,349.35838292012187
US,PHL,LAX,520.3430589150133,459.35909607862163,60.9839628363917
US,TPA,CLT,401.9700229900752,77.5694255430475,324.40059744702774
US,ATL,CLT,462.2809779778306,53.683532889535016,408.5974450882956
US,TPA,PHX,287.2539767339895,146.39671755006026,140.85725918392922
US,STL,PHX,434.58981193191994,245.40504027271726,189.18477165920268
US,DEN,PHL,421.28415518987254,203.72908762029073,217.5550675695818
US,DFW,PHL,423.3102053449313,177.13504783355768,246.17515751137364
US,PIT,PHX,258.852516125212,193.375374808785,65.47714131642698
US,PHX,CMH,360.53747601263626,194.68830994851731,165.84916606411895
US,PHX,RNO,443.16977003693376,111.32538996781602,331.84438006911773
US,CLT,IAH,494.91119445266344,196.9889469649695,297.92224748769394
US,PHX,SEA,325.8466653985986,167.1971398017087,158.6495255968899
US,CLT,RDU,426.1276749867323,60.479369423795404,365.6483055629369
US,DEN,PHX,666.7273959634877,103.43008848500631,563.2973074784813
US,PHX,MSP,345.5611768249126,168.05969015965903,177.50148666525357
US,JAX,PHL,239.69096458820826,73.01388157707271,166.67708301113555
US,PHX,SJC,390.4782498797943,120.70298769104936,269.77526218874493
US,PHX,OMA,251.9254996586214,155.3687214513031,96.5567782073183
US,CLT,CLE,267.2316631248549,102.27314702225308,164.9585161026018
US,PHL,PBI,525.4014361439273,218.9624446105816,306.4389915333457
US,CLT,PIT,507.59591332059176,95.7400194993771,411.85589382121464
US,PHX,SLC,287.63060223082766,71.0109256474112,216.61967658341646
US,PHL,STT,1036.7436953755675,449.42378184946585,587.3199135261017
US,PVD,CLT,381.7257291695509,89.0900920356559,292.635637133895
US,JFK,PHX,672.5610337772019,519.7679681791549,152.79306559804706
US,PHX,LAS,466.38018749197164,56.58754703518109,409.79264045679054
US,MCI,PHX,336.18446687008037,127.24489278115789,208.93957408892248
US,PHX,JFK,386.3003132634636,307.295915835649,79.00439742781458
US,ANC,PHX,246.2014091122592,236.03814278497566,10.163266327283537
US,PHX,OGG,938.0974197020565,710.3718679616384,227.72555174041815
US,BNA,CLT,265.5170011760406,53.72061776413184,211.79638341190875
US,PHX,LAX,454.374231135346,124.33996569174941,330.0342654435966
US,RDU,CLT,378.5316458107189,49.970859916391774,328.5607858943271
US,PHL,DTW,739.1519304923523,193.8579325685066,545.2939979238457
US,CLT,SEA,311.15982406281773,342.2302666967407,-31.070442633922994
US,BOS,CLT,392.3512850812474,146.0470402032364,246.304244878011
US,CLT,DTW,431.955253436537,119.63316067954469,312.32209275699233
US,SFO,PHX,299.00298114270106,55.141774480688014,243.86120666201305
US,RNO,PHX,366.8837001455253,73.43164275864683,293.4520573868785
US,LAX,PIT,570.0497569060775,316.93272782488623,253.11702908119128
US,PHX,SMF,351.3075428981897,131.38964284215228,219.9179000560374
US,PHX,STL,260.68214112489176,161.43623046118861,99.24591066370314
US,CLT,PDX,285.70045597664216,328.79238607358286,-43.0919300969407
US,CLT,IND,204.07378833270312,73.85632288547637,130.21746544722674
US,CLT,SMF,448.2803663289366,358.7819293630117,89.4984369659249
US,CLT,ATL,516.2359297799611,87.00385145038248,429.2320783295786
US,DTW,PHX,295.69216520825546,174.4894908308804,121.20267437737505
US,PIT,CLT,396.361653411725,61.869115187755774,334.49253822396923
US,LAS,CLT,181.16818902490726,149.6420590569557,31.52612996795156
US,CLT,STT,419.2794063286087,296.54972303430065,122.72968329430802
US,PIT,PHL,356.56663920883665,74.70488567902402,281.86175352981263
US,TPA,PHL,287.44496647141426,104.8454544806435,182.59951199077076
US,DFW,CLT,456.51262416833765,123.99371200815602,332.5189121601816
US,SJC,PHX,272.5382690360911,33.44502796668427,239.09324106940682
US,JAX,CLT,399.6858907699131,58.68897230039343,340.99691846951964
US,CMH,LAX,620.7365821408451,308.24525541278734,312.4913267280578
US,CLT,ALB,437.6654189403457,134.27220099132919,303.3932179490165
US,PHL,ATL,511.6665524978906,181.172565831244,330.4939866666466
US,PBI,CLT,360.65295814163056,84.71096087338304,275.9419972682475
US,OGG,PHX,242.93138805004014,192.16860227586253,50.762785774177615
US,CLT,PBI,420.5441792308546,148.52716188428158,272.01701734657297
US,PHX,SFO,367.3490716506188,113.14777111020268,254.2013005404161
US,SFO,PHL,422.4710991940276,291.20070639096247,131.27039280306514
US,DCA,PBI,244.81155564974694,115.19339766515579,129.61815798459116
US,IND,CLT,391.19904490001863,70.35293694166347,320.84610795835516
US,PHL,RDU,747.6662185486343,136.58175848181344,611.0844600668208
US,CLT,AUS,348.2051918835762,171.62244423560963,176.58274764796658
US,PHX,HNL,811.923976387006,648.8060678397098,163.1179085472961
US,BWI,PHX,419.26100927025084,246.02360750984306,173.23740176040778
US,CLT,BDL,443.502562456661,136.84800682680424,306.65455562985676
US,PHL,SEA,373.9126449767626,390.7938633430119,-16.8812183662493
US,PHX,IND,448.14506082774545,257.04550877065066,191.0995520570948
US,RSW,DCA,470.42902341449013,186.17354762897716,284.255475785513
US,LGA,DCA,978.3522608703346,98.11543435834602,880.2368265119885
US,SMF,PHL,438.6383676298462,465.6545641887761,-27.01619655892989
US,ROC,CLT,400.8723372284828,91.63239253655671,309.2399446919261
US,CLT,BUF,344.6578367384543,128.74084209869878,215.91699463975553
US,CLE,PHX,279.2552547194504,261.1457922158871,18.109462503563293
US,PHX,PIT,164.85773859119965,157.2942677682529,7.563470822946755
US,PHL,MSP,531.8653408104437,255.2382563102907,276.62708450015305
US,PHL,PHX,545.1354076875302,406.4178213699786,138.71758631755165
US,CLT,SJU,384.356337634819,225.26209887156813,159.09423876325087
US,MCO,CLT,437.05057262304507,70.53628860288927,366.5142840201558
US,IAH,CLT,504.94779247030255,105.65037590473943,399.29741656556314
US,CLT,RSW,512.8378466192513,156.43670140195778,356.40114521729356
US,PHL,SMF,1379.962022409571,928.619026259202,451.3429961503691
US,MIA,CLT,444.33174862970156,73.40757602681288,370.9241726028887
US,PHL,DEN,781.2113815364839,465.91686508092897,315.29451645555497
US,DCA,FLL,352.87813951890956,119.14396333776233,233.73417618114723
US,LAX,PHL,321.51556864899754,299.10776354369693,22.40780510530061
US,LGA,BOS,975.5890026888542,64.17953416054458,911.4094685283096
US,CLT,DCA,475.71451441790987,94.28831864923319,381.4261957686767
US,LAS,PHL,249.33867716276572,174.4477154654009,74.89096169736482
US,PHL,TPA,605.4268480156314,211.5223512888376,393.9044967267938
US,SEA,CLT,489.0438568834787,322.3513909989265,166.69246588455223
US,PHL,FLL,593.3808082203493,254.91474355817348,338.4660646621758
US,STL,CLT,453.3995783323021,102.5660294878042,350.8335488444979
US,SAN,CLT,187.75210548377325,181.0382136673694,6.713891816403844
US,LAS,PHX,427.3355181934735,46.699868803001095,380.6356493904724
US,BDL,CLT,265.38015946044663,106.83190115821192,158.54825830223473
US,MCO,DCA,364.56452212990615,95.44748973549127,269.1170323944149
US,MEM,CLT,284.1474088814668,64.8890691011607,219.25833978030607
US,PHL,MIA,684.8431596095809,361.9216197625449,322.921539847036
US,PHX,PHL,426.31966287856596,285.97026501321136,140.3493978653546
US,CLT,MDT,321.659904521875,104.54470595663851,217.11519856523648
US,PHL,MSY,457.68834462041553,162.42211338876888,295.26623123164666
US,PHL,SLC,783.5163986166547,590.7217181686751,192.79468044797954
US,PHL,PDX,735.47476271074,793.0196029988529,-57.54484028811282
US,PHL,DFW,571.259436884096,313.3737272071762,257.88570967691976
US,RSW,CLT,419.17230110217685,81.69641784270956,337.4758832594673
US,BUF,CLT,400.56377142704395,113.99248580724677,286.5712856197972
US,SLC,PHL,286.2259570969598,237.75338697229898,48.47257012466082
US,PHX,DEN,487.78082335809677,127.50932149055046,360.2715018675463
US,CLT,MCO,547.0791459394442,142.62980524734442,404.4493406920998
US,PHX,AUS,460.20694708353113,141.65359597178832,318.5533511117428
US,PHL,IND,561.81736037158,175.24667481419146,386.5706855573885
US,RSW,PHL,400.4409657437923,203.02134405499743,197.41962168879485
US,CLT,RIC,495.82529382940464,80.18323335586939,415.64206047353525
US,CLT,MCI,464.9126807447737,217.40173299979375,247.51094774497994
US,MIA,PHL,1028.2210054675868,291.19257738846017,737.0284280791266
US,PHL,LGA,402.32606237478666,75.31046107149763,327.01560130328903
US,LGA,CLT,658.765763885986,82.46943626027429,576.2963276257117
US,ALB,CLT,384.5615295414714,149.15611822846915,235.40541131300222
US,PHL,MCO,719.666637926308,240.7128974277509,478.95374049855707
US,SJU,CLT,493.0632978204124,249.66384243112378,243.39945538928862
US,DCA,CLT,418.5098764831151,77.21425252538552,341.29562395772956
US,CLT,MEM,518.4528539744239,172.51337091601872,345.93948305840513
US,LAX,CLT,379.38627161733007,309.52880887186427,69.8574627454658
US,ATL,PHX,311.1785237044922,128.0706996561479,183.1078240483443
US,ORF,CLT,324.4987322236102,55.6788516195059,268.8198806041043
US,OAK,PHX,671.2528189176728,105.14775558441384,566.105063333259
US,MKE,PHX,265.9238688934075,159.6572854864302,106.26658340697728
US,ATL,PHL,450.1153807505616,90.36613635252422,359.7492443980374
US,STT,CLT,388.37189412132193,192.45859901581252,195.9132951055094
US,PHX,MKE,401.81235609625463,185.32403252813685,216.48832356811778
US,MSP,PHX,393.989117940048,117.16510652592157,276.8240114141264
US,PHX,MCO,382.1443095528827,282.04269932618007,100.10161022670263
US,PHX,SNA,418.3415794248706,81.16424029256001,337.1773391323106
US,IAH,PHL,625.9420853722318,258.5773544601042,367.3647309121276
US,PHX,ATL,467.0203225891104,253.12810786796848,213.8922147211419
US,DCA,MCO,536.5492516922277,95.84611648387731,440.7031352083504
US,CMH,PHX,339.6426907361501,233.66742895084064,105.97526178530944
US,PHL,AUS,666.7429841887864,480.4761709172011,186.2668132715853
US,ORD,CLT,453.96298122091827,82.33634745574409,371.6266337651742
US,CLT,SLC,621.6814417744151,447.90815990799274,173.7732818664224
US,PHL,BOS,768.2964234532462,111.51887091329459,656.7775525399517
US,IAH,PHX,418.2649942339722,115.18306228983707,303.08193194413514
US,CLT,DEN,465.1397144439566,287.4700646279324,177.66964981602422
US,PHX,OAK,420.7007611907864,189.38961851148855,231.31114267929786
US,MSY,CLT,468.8870878954259,95.73782936467919,373.1492585307467
US,PBI,DCA,381.8201995739017,138.70616920088602,243.11403037301565
US,BOS,LGA,361.1887938846146,44.09162787210056,317.09716601251404
US,MSP,PHL,344.10443690967156,80.2495159353087,263.85492097436287
US,BOI,PHX,376.4305201030166,90.4914436813527,285.9390764216639
US,CLE,CLT,232.26931569469713,52.49972113579387,179.76959455890326
US,CLT,BNA,384.80688991669433,77.88540740336207,306.92148251333225
US,PHX,FLL,519.70945302782,437.5844401164446,82.12501291137539
US,DCA,PVD,190.8232857086781,133.18053827506182,57.64274743361628
US,PHL,LAS,623.0473929214489,468.2076253388209,154.83976758262804
US,PHX,MCI,467.8765509534592,196.5323829485587,271.34416800490044
US,HNL,PHX,603.7598593330883,312.7390171881644,291.02084214492396
US,MCO,PHX,223.95031863885072,120.87290272151762,103.0774159173331
US,PHX,PDX,579.3830347238145,231.49524661754577,347.8877881062687
US,CLT,SAT,475.41208978736466,254.68717497970152,220.72491480766314
US,CLT,SYR,412.18382489652004,158.08253294891975,254.1012919476003
US,PBI,PHL,378.8220141186019,151.07939269099145,227.74262142761043
US,CLT,SAN,384.55314972443375,361.8724213586263,22.680728365807454
US,PHX,BWI,419.3794674527089,300.1636836922202,119.2157837604887
US,LAX,PHX,690.5387755887692,99.83037510537558,590.7084004833937
US,SFO,CLT,215.0465372211434,180.2949918208887,34.75154540025471
US,MCO,PHL,507.1204131313164,129.69034241450132,377.43007071681507
US,CLT,MIA,433.6085291532966,152.53287707395222,281.0756520793444
US,FLL,CLT,344.03349695410594,72.00694478873963,272.0265521653663
US,LAX,CMH,275.99612436162244,258.9240347287827,17.07208963283972
US,PHX,BOS,308.65307173478374,284.6891805004807,23.96389123430305
US,STT,PHL,1087.7602323268773,505.1416023726938,582.6186299541835
US,PHL,CLE,274.5015847191363,75.91320526178093,198.58837945735536
US,CLT,PHL,548.575513498179,136.65158868532174,411.9239248128573
US,DEN,CLT,395.2698358670268,203.37267318129418,191.89716268573264
US,PDX,PHX,251.90122425149667,88.0372556065065,163.86396864499017
US,SYR,CLT,230.15582150540817,65.9642025570967,164.1916189483115
US,BOS,DCA,431.6999794614885,68.95056212788393,362.7494173336046
US,PHX,DCA,428.58148704316716,339.2450063909861,89.33648065218108
US,SAN,PHX,326.1213729327992,42.23579028795009,283.88558264484914
US,CLT,PHX,452.4511104888961,342.68576212966946,109.76534835922666
US,SLC,PHX,508.6261705539541,71.16072162843763,437.4654489255165
US,PHL,CLT,507.50247382931,136.92564634994017,370.57682747936985
US,CLT,JFK,397.4257555659434,156.01718095871462,241.4085746072288
US,CLT,PWM,593.5824314706563,238.3515318154005,355.23089965525577
US,PHL,SJU,855.0456957342009,542.626959175641,312.4187365585599
US,SMF,CLT,344.6234669641046,317.7119090288526,26.911557935252006
US,PHX,BOI,392.3623360281167,154.982026510727,237.38030951738972
US,PHX,GEG,359.7578931889582,151.47564782425232,208.28224536470586
US,PHL,SAT,949.121463677284,515.8604083142616,433.2610553630225
US,CLT,ABQ,1277.1623813830593,459.686162302442,817.4762190806173
US,SMF,PHX,788.867798366767,146.8509917967558,642.0168065700112
US,AUS,CLT,526.4596040826358,172.9165986347192,353.5430054479166
US,PHL,ORD,535.6015348383198,201.9825247283395,333.6190101099803
US,PHX,DTW,400.3784612476256,259.56932035943737,140.8091408881882
US,LAS,DCA,197.70593371675142,106.53370285957376,91.17223085717765
US,JFK,CLT,924.3488207479944,151.01872288342176,773.3300978645726
US,CLT,SFO,451.9822514747468,376.2032056633558,75.77904581139103
US,CLT,DFW,538.7748021881583,263.3979964827505,275.37680570540783
US,PHX,SAN,385.7182733640284,76.7840655903841,308.9342077736443
US,SEA,PHL,293.05308692940037,199.30532337309666,93.74776355630371
US,PHX,ORD,343.60091696193615,207.0489278642839,136.55198909765224
US,AUS,PHX,599.513824924317,162.1464037236369,437.36742120068004
US,MSP,CLT,287.6139707408171,103.77502862649516,183.83894211432192
US,DCA,LGA,725.5013439370722,92.03845043525473,633.4628935018175
US,ORD,PHL,577.3406546151002,103.36693964297743,473.9737149721228
US,PHX,CLT,332.78839518336105,270.1682138853985,62.620181297962574
US,BOS,PHL,381.9517315624075,51.578844756685,330.3728868057225
US,SEA,PHX,390.9973888536897,110.48056575045847,280.5168231032312
US,CLT,ORF,153.92054871998093,43.63351572832207,110.28703299165886
US,TPA,DCA,347.7174079557291,108.70709411415888,239.0103138415702
US,CLT,ORD,567.6225136882584,169.9582031341317,397.6643105541267
US,PHX,LIH,1066.8640196973183,713.2814396756459,353.58258002167247
US,CLT,PVD,528.5286719834893,155.35962667387318,373.1690453096161
US,CLT,JAX,547.5500905289086,91.21111164517136,456.3389788837373
US,BOS,PHX,504.22118311708533,453.58484274135924,50.63634037572609
US,CLT,STL,514.3600290294218,159.58497725442214,354.7750517749996
US,PHX,CLE,408.04229569494277,305.33645852527434,102.70583716966843
US,ORD,PHX,558.3640801251624,213.22882283224763,345.13525729291484
US,CLT,MSY,535.5428318172968,151.53074590761986,384.01208590967695
US,MSY,DCA,377.83548208830086,28.990382777842726,348.8450993104581
US,DCA,BOS,536.3194378344189,90.24147563270277,446.0779622017161
US,PHL,SFO,567.9023025863496,388.1753736770843,179.72692890926533
US,CLT,MSP,485.2954137909115,273.91724572519723,211.37816806571425
F9,LGA,ATL,731.1780641837055,126.94817903831637,604.2298851453891
F9,MEM,DEN,593.0929365209493,105.13758199656519,487.95535452438406
F9,IAH,DEN,1230.0454523117755,262.77489518013243,967.270557131643
F9,AUS,ORD,417.1748283130677,243.59235476994542,173.58247354312226
F9,LAS,IAD,1042.493734363639,525.5142792359358,516.9794551277033
F9,CLE,RSW,1041.4275380019546,290.53401272414493,750.8935252778097
F9,TTN,CLT,842.6442429306836,159.28054053474634,683.3637023959373
F9,MKE,MCO,293.9020003202777,97.5282126898847,196.373787630393
F9,PHL,MIA,970.2615168090924,350.279295646037,619.9822211630554
F9,ORD,LAX,774.6614035199871,620.3265235719597,154.33487994802738
F9,PHL,IAH,1213.892325757653,542.9440141704733,670.9483115871797
F9,TTN,PBI,1408.4209379590588,267.42143113507234,1140.9995068239864
F9,ORD,MCO,940.4039479647262,347.2739484659087,593.1299994988175
F9,LAS,STL,877.3067038498455,233.29976685336962,644.0069369964758
F9,DEN,DFW,804.3695693683505,183.15458581634854,621.214983552002
F9,DTW,DEN,725.8342944793177,229.0678074523454,496.7664870269723
F9,CLE,DFW,2288.677416511652,574.174428694284,1714.5029878173682
F9,DEN,OKC,475.69594754511246,119.03497629075808,356.66097125435437
F9,DEN,SNA,471.06920089555206,123.7423074359979,347.3268934595542
F9,STL,DEN,868.2933040541944,158.2397315227099,710.0535725314845
F9,TYS,DEN,512.1896436700256,215.94561368323562,296.24402998679
F9,DEN,TYS,413.83471167322193,240.03182814475628,173.80288352846566
F9,RSW,TTN,499.048363432357,164.32028899789518,334.72807443446186
F9,ATL,TTN,833.6001690264135,237.99239200651215,595.6077770199013
F9,ATL,DEN,1678.2225689612467,575.2717325516701,1102.9508364095766
F9,ATL,IND,1350.366790211619,174.75754984877605,1175.609240362843
F9,DEN,MSN,523.4247977289356,179.31041977632205,344.1143779526135
F9,DEN,BNA,350.9276966113456,120.37233147946117,230.55536513188443
F9,DEN,MSP,728.8629723209353,173.1479404237731,555.7150318971622
F9,DEN,SFO,784.8147110654174,260.7694223537856,524.0452887116319
F9,CVG,RSW,898.2032142121136,215.01977774583926,683.1834364662743
F9,BMI,MCO,2725.085522019349,580.302497663029,2144.78302435632
F9,DEN,MSY,472.98938114461083,189.6335904735567,283.35579067105414
F9,SLC,PHX,184.98284663253673,43.899095337596215,141.08375129494053
F9,SFO,ORD,548.9722786685429,353.2742937537886,195.69798491475433
F9,RDU,TTN,1023.1624141058555,36.566814733188494,986.595599372667
F9,PHX,IAH,459.2823907002653,141.76062771416358,317.52176298610175
F9,PHL,ATL,1356.806903757693,216.4043828521954,1140.4025209054976
F9,ORD,SFO,1067.2868959465363,504.9763085521181,562.3105873944182
F9,SEA,CLE,202.10335839118537,164.13201165244357,37.9713467387418
F9,FSD,DEN,834.0213799868081,142.68038702810728,691.3409929587009
F9,ORD,ATL,1313.9028297803773,333.7410125309049,980.1618172494723
F9,ATL,CLE,1136.4107580856805,151.36805597700678,985.0427021086738
F9,PHL,RSW,1198.6844160649293,477.0642456089168,721.6201704560126
F9,MCO,ORD,1112.623793252365,452.41915053186096,660.204642720504
F9,AUS,DEN,1500.7611970683238,310.17640355404325,1190.5847935142806
F9,LGA,DEN,1001.2589154637456,349.42186837447616,651.8370470892694
F9,IND,DEN,1130.6657355693046,210.2428417755826,920.422893793722
F9,CLE,SEA,891.3804607146761,600.0633686813857,291.31709203329046
F9,LGA,MIA,1309.9665252833684,449.2914576414179,860.6750676419505
F9,TTN,RSW,409.55365047401096,163.93266827242252,245.62098220158845
F9,PHX,CVG,1008.5139337430435,471.1878749131984,537.3260588298451
F9,IAD,ATL,1178.2974155761813,198.70135716813135,979.5960584080499
F9,IAD,TPA,569.8319525548494,330.24667441194083,239.58527814290858
F9,DEN,TPA,469.84825770739695,261.3236136984609,208.52464400893604
F9,IAH,PHL,727.6678148618987,316.751706818088,410.9161080438107
F9,MSY,ATL,623.0734812187059,176.6449463603752,446.42853485833064
F9,MCO,IAD,1286.0909543301148,381.5795432199368,904.511411110178
F9,SEA,DEN,841.8619521052432,274.2153292641972,567.646622841046
F9,MKE,LAS,407.3550417541665,230.54096380847434,176.81407794569216
F9,DEN,MIA,477.98631594629074,319.4865335675271,158.49978237876365
F9,DEN,LGA,303.76657449180914,142.82636505473266,160.94020943707648
F9,DEN,PHX,603.8319836262407,158.11602392111874,445.7159597051219
F9,SFO,IAH,839.3380396602207,282.7371031998688,556.6009364603519
F9,LAS,AUS,629.1220406193987,285.90905187297733,343.2129887464214
F9,GSO,DEN,532.87738791423,237.75190723124425,295.12548068298577
F9,PHL,TPA,1284.4274200767932,329.71964943266806,954.707770644125
F9,LAX,DEN,1148.079697367477,180.9610627775637,967.1186345899132
F9,DEN,IAH,718.3295348559362,225.14093363453685,493.1886012213994
F9,PHL,MSP,720.1778238248846,308.6064028463842,411.57142097850044
F9,DEN,CID,318.9526715686362,132.26814562697825,186.68452594165797
F9,TTN,ATL,1339.9002778066165,226.63984623300556,1113.260431573611
F9,MSP,ATL,1076.1148426757798,233.81016150139016,842.3046811743895
F9,ILG,TPA,735.3438596491228,242.30493872318218,493.0389209259406
F9,TPA,TTN,1386.686728456851,252.8480815950424,1133.8386468618085
F9,ORD,TPA,790.1652331395612,250.18911922032623,539.976113919235
F9,DEN,DTW,339.9334293028923,189.547902730107,150.3855265727853
F9,BIS,DEN,213.85588128451695,37.82654714039736,176.0293341441196
F9,AUS,LAS,696.5429272838135,189.3956477399145,507.147279543899
F9,SFO,PHX,690.3827408069055,147.6703692440309,542.7123715628746
F9,DFW,CVG,566.6651833797845,115.99985292767767,450.6653304521068
F9,ATL,AUS,1452.1441731063521,304.71106822340255,1147.4331048829495
F9,IAH,LAS,898.4079928692843,193.5765420150771,704.8314508542071
F9,DEN,BZN,377.9223349228304,169.60684676586308,208.3154881569673
F9,LAX,ORD,517.7169193953359,478.5964306241957,39.12048877114023
F9,RSW,DEN,515.3630809781952,333.8483487064681,181.5147322717271
F9,DEN,ORD,651.5986749953153,257.11112926534224,394.487545729973
F9,SFO,DEN,1511.9235360777832,254.56200540268597,1257.3615306750971
F9,DEN,SLC,732.074046865651,157.41917535924057,574.6548715064105
F9,CLE,LAS,1199.9895865326832,466.3397209082266,733.6498656244567
F9,IAH,MCO,412.0636559139785,167.80423464165392,244.25942127232457
F9,OKC,DEN,820.9625031247898,122.93136685764856,698.0311362671413
